CUSTOMER_ID,DATA_KNOWN,GENDER,AGE,TARIFF,DROPPED_CALLS,HANDSET,PEAK_MINS,PEAK_RATE,BILL_PEAK,OFFPEAK_MINS,OFFPEAK_RATE,BILL_OFFPEAK,GADGET_A,GADGET_B,GADGET_C,GADGET_D,GADGET_A_REVENUES,GADGET_B_REVENUES,GADGET_C_REVENUES,GADGET_D_REVENUES,HAS_CHURNED,RETENTION
K204040,yes,Male,22,CAT 200,2,S50,979,10,98,55,5,3,F,F,F,T,0,0,0,40,Yes,No
K204050,yes,Male,16,CAT 200,2,ASAD90,912,10,91,45,5,2,T,T,T,T,9,17,26,41,Yes,No
K204060,yes,Male,18,CAT 200,1,ASAD90,1261,10,126,145,5,7,T,F,T,T,8,0,29,39,Yes,No
K204070,yes,Male,25,CAT 200,2,ASAD170,2528,10,253,389,5,19,F,T,T,T,0,21,31,42,No,Yes
K204080,yes,Female,12,CAT 200,1,ASAD90,1952,10,195,538,5,27,T,T,F,F,7,20,0,0,Yes,No
K204090,yes,Male,13,CAT 200,11,ASAD90,1028,10,103,142,5,7,T,T,T,T,7,15,32,38,Yes,No
K204100,yes,Female,24,CAT 200,2,ASAD170,2558,10,256,141,5,7,T,F,T,T,14,0,34,42,No,Yes
K204110,yes,Male,23,Play 100,1,S50,0,25,0,143,5,7,T,T,F,T,11,17,0,40,Yes,No
K204120,yes,Female,12,Play 100,1,ASAD90,272,25,68,423,5,21,F,F,F,F,0,0,0,0,Yes,No
K204130,yes,Male,24,Play 100,1,S50,74,25,19,386,5,19,F,F,F,F,0,0,0,0,Yes,No
K204140,yes,Female,12,Play 100,6,ASAD90,260,25,65,386,5,19,T,T,T,F,12,18,28,0,Yes,No
K204150,yes,Female,24,Play 100,3,ASAD170,173,25,43,469,5,23,F,F,F,F,0,0,0,0,No,Yes
K204160,yes,Female,12,Play 100,2,ASAD170,251,25,63,372,5,19,T,T,T,T,15,18,25,44,No,Yes
K204170,yes,Female,13,Play 100,10,ASAD90,124,25,31,360,5,18,F,F,F,F,0,0,0,0,Yes,No
K204180,yes,Male,15,Play 100,0,ASAD90,110,25,27,605,5,30,F,T,T,T,0,19,33,39,Yes,No
K204190,yes,Female,19,Play 100,1,ASAD170,236,25,59,446,5,22,T,T,T,T,5,20,30,40,No,Yes
K204200,yes,Male,20,Play 100,2,ASAD170,100,25,25,533,5,27,T,T,T,F,10,22,31,0,Yes,No
K204210,yes,Male,13,Play 100,1,ASAD90,286,25,71,359,5,18,T,T,T,T,13,19,28,43,Yes,No
K204220,yes,Male,22,Play 100,1,ASAD170,279,25,70,0,5,0,T,F,T,T,7,0,30,38,Yes,No
K204230,yes,Female,24,Play 100,2,ASAD90,112,25,28,465,5,23,F,F,T,F,0,0,26,0,Yes,No
K204240,yes,Male,20,Play 100,0,ASAD90,225,25,56,377,5,19,F,F,F,F,0,0,0,0,Yes,No
K204250,yes,Female,19,Play 100,6,ASAD170,273,25,68,371,5,19,T,T,F,F,6,19,0,0,No,Yes
K204260,yes,Male,19,Play 100,2,S50,219,25,55,486,5,24,F,F,F,F,0,0,0,0,Yes,No
K204270,yes,Male,18,Play 100,1,S50,271,25,68,327,5,16,T,T,T,F,12,25,27,0,Yes,No
K204280,yes,Female,21,Play 100,2,ASAD90,278,25,69,360,5,18,F,F,F,F,0,0,0,0,Yes,No
K204290,yes,Male,19,Play 100,1,ASAD90,239,25,60,440,5,22,T,T,T,T,14,22,27,37,Yes,No
K204300,yes,Female,13,Play 100,8,S50,217,25,54,275,5,14,T,F,T,T,15,0,31,40,Yes,No
K204310,yes,Female,18,Play 100,0,ASAD170,174,25,44,502,5,25,F,T,F,T,0,15,0,39,No,Yes
K204320,yes,Female,25,Play 100,0,ASAD170,302,25,75,305,5,15,T,T,T,T,13,18,36,35,No,Yes
K204330,yes,Male,25,Play 100,10,S50,287,25,72,281,5,14,T,T,T,T,8,20,32,43,Yes,No
K204340,yes,Female,24,Play 100,11,ASAD90,110,25,27,513,5,26,F,F,F,F,0,0,0,0,Yes,No
K204350,yes,Female,18,Play 100,1,ASAD170,172,25,43,449,5,22,T,T,T,T,8,16,34,41,No,Yes
K204360,yes,Female,13,Play 100,4,ASAD90,157,25,39,494,5,25,F,T,T,T,0,18,31,36,Yes,No
K204370,yes,Female,13,Play 100,10,ASAD170,291,25,73,320,5,16,T,F,T,T,9,0,27,39,No,Yes
K204380,yes,Male,17,Play 100,1,ASAD170,190,25,47,467,5,23,T,F,F,T,15,0,0,35,No,Yes
K204390,yes,Female,22,Play 100,4,ASAD170,254,25,64,417,5,21,T,T,T,T,13,10,28,42,No,Yes
K204400,yes,Female,19,Play 100,1,ASAD170,203,25,51,444,5,22,T,T,T,F,5,21,29,0,No,Yes
K204410,yes,Male,25,Play 100,10,S50,138,25,35,506,5,25,T,T,T,T,11,20,28,43,Yes,No
K204420,yes,Female,25,Play 100,0,ASAD90,113,25,28,484,5,24,T,T,T,T,10,20,31,45,Yes,No
K204430,yes,Male,20,Play 100,0,ASAD90,194,25,48,424,5,21,T,T,T,F,11,21,31,0,Yes,No
K204440,yes,Female,24,Play 100,0,ASAD170,273,25,68,335,5,17,F,F,F,F,0,0,0,0,No,Yes
K204450,yes,Male,19,Play 100,1,S50,146,25,37,392,5,20,T,T,T,T,8,19,28,43,Yes,No
K204460,yes,Female,15,Play 100,1,ASAD90,259,25,65,302,5,15,F,F,F,T,0,0,0,41,Yes,No
K204470,yes,Male,23,Play 100,1,ASAD90,118,25,30,620,5,31,F,F,F,F,0,0,0,0,Yes,No
K204480,yes,Male,18,Play 100,1,ASAD90,103,25,26,504,5,25,F,F,F,F,0,0,0,0,No,Yes
K204490,yes,Female,24,Play 100,11,ASAD90,218,25,54,407,5,20,F,F,F,F,0,0,0,0,Yes,No
K204500,yes,Male,21,Play 100,2,S50,0,25,0,183,5,9,F,F,F,F,0,0,0,0,Yes,No
K204510,yes,Male,23,Play 100,0,ASAD170,206,25,52,459,5,23,T,F,T,T,11,0,30,42,No,Yes
K204520,yes,Male,17,Play 100,2,ASAD90,285,25,71,301,5,15,T,F,F,F,9,0,0,0,Yes,No
K204530,yes,Female,14,Play 100,1,S50,267,25,67,428,5,21,T,T,T,T,6,17,27,37,Yes,No
K204540,yes,Female,14,Play 100,0,ASAD170,170,25,43,540,5,27,F,T,T,T,0,16,30,38,No,Yes
K204550,yes,Female,15,Play 100,2,ASAD90,177,25,44,452,5,23,T,T,T,T,10,19,27,43,Yes,No
K204560,yes,Female,25,Play 100,2,ASAD90,174,25,44,300,5,15,T,T,T,T,9,14,32,39,Yes,No
K204570,yes,Male,23,Play 100,0,ASAD90,216,25,54,403,5,20,F,F,F,F,0,0,0,0,No,Yes
K204580,yes,Male,17,Play 100,2,S50,172,25,43,473,5,24,T,T,T,T,12,19,30,39,Yes,No
K204590,yes,Female,24,Play 100,2,S50,306,25,77,386,5,19,F,T,T,T,0,18,28,41,Yes,No
K204600,yes,Female,23,Play 100,2,ASAD170,231,25,58,470,5,24,T,T,T,T,13,21,29,40,No,Yes
K204610,yes,Male,17,Play 100,2,ASAD170,186,25,47,401,5,20,T,T,T,T,8,18,30,39,No,Yes
K204620,yes,Female,16,Play 100,0,S50,326,25,82,324,5,16,T,T,T,T,9,19,29,41,Yes,No
K204630,yes,Female,14,Play 100,2,S50,199,25,50,452,5,23,T,T,T,T,11,17,30,34,Yes,No
K204640,yes,Male,23,Play 100,1,ASAD170,295,25,74,357,5,18,F,F,F,F,0,0,0,0,No,Yes
K204650,yes,Female,15,Play 100,1,S50,344,25,86,359,5,18,T,F,T,T,8,0,28,38,Yes,No
K204660,yes,Male,17,Play 100,2,ASAD90,40,25,10,573,5,29,T,T,T,F,10,17,31,0,Yes,No
K204670,yes,Male,24,Play 100,0,ASAD90,67,25,17,590,5,29,F,F,F,F,0,0,0,0,Yes,No
K204680,yes,Female,24,Play 100,0,ASAD90,110,25,28,487,5,24,T,T,T,T,8,18,27,38,Yes,No
K204690,yes,Male,21,Play 100,3,ASAD90,173,25,43,444,5,22,T,F,F,F,8,0,0,0,Yes,No
K204700,yes,Female,14,Play 100,1,ASAD90,323,25,81,404,5,20,T,T,T,T,14,20,32,42,Yes,No
K204710,yes,Female,12,Play 100,0,ASAD170,218,25,55,412,5,21,F,F,F,F,0,0,0,0,No,Yes
K204720,yes,Male,15,Play 100,0,ASAD90,51,25,13,584,5,29,F,F,F,F,0,0,0,0,Yes,No
K204730,yes,Male,23,Play 100,2,ASAD90,341,25,85,326,5,16,T,T,T,T,10,17,33,39,Yes,No
K204740,yes,Male,15,Play 100,2,ASAD90,109,25,27,443,5,22,T,T,F,T,14,15,0,42,Yes,No
K204750,yes,Female,12,Play 100,0,ASAD90,174,25,44,379,5,19,F,T,F,T,0,16,0,40,Yes,No
K204760,yes,Female,18,Play 100,2,ASAD90,299,25,75,387,5,19,T,T,T,F,4,19,25,0,Yes,No
K204770,yes,Male,24,Play 100,2,ASAD90,67,25,17,633,5,32,T,T,F,T,16,20,0,38,No,Yes
K204780,yes,Male,23,Play 100,0,ASAD90,122,25,31,541,5,27,T,F,T,F,14,0,30,0,Yes,No
K204790,yes,Male,16,Play 100,2,ASAD170,88,25,22,566,5,28,T,T,T,T,7,18,35,37,No,Yes
K204800,yes,Female,22,Play 100,1,S50,193,25,48,478,5,24,T,F,T,T,8,0,27,37,Yes,No
K204810,yes,Female,23,Play 100,0,ASAD90,65,25,16,560,5,28,T,T,T,T,13,17,23,38,Yes,No
K204820,yes,Male,18,Play 100,0,ASAD90,171,25,43,427,5,21,F,T,T,T,0,17,32,40,Yes,No
K204830,yes,Male,20,Play 100,5,ASAD90,208,25,52,298,5,15,T,T,T,T,12,18,30,39,Yes,No
K204840,yes,Male,12,Play 100,1,ASAD90,218,25,55,480,5,24,F,T,F,T,0,19,0,46,Yes,No
K204850,yes,Male,15,Play 100,1,ASAD170,298,25,75,365,5,18,T,F,T,T,5,0,30,42,No,Yes
K204860,yes,Male,25,Play 100,0,ASAD90,41,25,10,603,5,30,F,T,F,T,0,20,0,44,Yes,No
K204870,yes,Female,19,Play 100,2,ASAD90,139,25,35,390,5,20,F,T,T,F,0,21,31,0,Yes,No
K204880,yes,Male,20,Play 100,0,ASAD90,91,25,23,549,5,27,F,F,F,T,0,0,0,45,No,Yes
K204890,yes,Female,22,Play 100,1,ASAD90,213,25,53,426,5,21,T,F,T,T,10,0,25,39,Yes,No
K204900,yes,Female,17,Play 100,0,S50,212,25,53,438,5,22,T,T,T,T,6,22,26,37,Yes,No
K204910,yes,Female,15,Play 100,2,ASAD90,68,25,17,522,5,26,T,T,T,T,9,20,29,38,Yes,No
K204920,yes,Male,21,Play 100,0,ASAD170,260,25,65,218,5,11,T,T,T,T,10,24,27,41,No,Yes
K204930,yes,Male,19,Play 100,0,ASAD170,74,25,18,519,5,26,F,T,T,T,0,18,25,42,No,Yes
K204940,yes,Male,25,Play 100,0,ASAD90,49,25,12,457,5,23,T,T,T,F,7,20,27,0,Yes,No
K204950,yes,Female,16,Play 100,6,ASAD90,274,25,69,383,5,19,F,F,F,F,0,0,0,0,Yes,No
K204960,yes,Female,19,Play 100,0,S50,218,25,54,346,5,17,T,T,T,F,10,16,29,0,Yes,No
K204970,yes,Male,16,Play 100,1,S50,98,25,24,513,5,26,T,T,T,F,10,21,27,0,Yes,No
K204980,yes,Female,16,Play 100,2,ASAD170,300,25,75,395,5,20,F,T,T,T,0,18,27,37,No,Yes
K204990,yes,Female,23,Play 100,2,ASAD170,199,25,50,260,5,13,T,T,F,T,8,21,0,39,No,Yes
K205000,yes,Male,21,Play 100,1,ASAD90,233,25,58,337,5,17,F,F,F,F,0,0,0,0,Yes,No
K205010,yes,Male,19,Play 100,1,ASAD170,212,25,53,279,5,14,F,F,F,F,0,0,0,0,No,Yes
K205020,yes,Male,14,Play 100,0,ASAD90,153,25,38,531,5,27,F,T,T,T,0,20,30,41,Yes,No
K205030,yes,Female,16,Play 100,11,ASAD90,283,25,71,274,5,14,T,T,T,T,10,22,28,40,Yes,No
K205040,yes,Female,22,Play 100,0,S50,330,25,83,289,5,14,T,T,T,T,11,20,28,37,Yes,No
K205050,yes,Male,23,Play 100,7,ASAD90,253,25,63,401,5,20,F,F,F,F,0,0,0,0,Yes,No
K205060,yes,Male,20,Play 100,1,ASAD170,301,25,75,269,5,13,T,T,F,T,10,19,0,44,No,Yes
K205070,yes,Female,24,Play 100,3,S50,74,25,18,559,5,28,F,F,F,F,0,0,0,0,Yes,No
K205080,yes,Male,18,Play 100,11,ASAD90,298,25,75,339,5,17,F,F,F,F,0,0,0,0,Yes,No
K205090,yes,Female,23,Play 100,1,S50,298,25,75,182,5,9,T,T,T,T,13,20,28,41,Yes,No
K205100,yes,Male,20,Play 100,1,ASAD90,139,25,35,452,5,23,T,F,T,T,8,0,25,40,Yes,No
K205110,yes,Male,16,Play 100,2,S50,297,25,74,250,5,12,F,F,F,F,0,0,0,0,Yes,No
K205120,yes,Male,20,Play 100,2,S50,181,25,45,469,5,23,T,T,T,T,7,19,33,42,Yes,No
K205130,yes,Female,21,Play 100,0,ASAD90,259,25,65,400,5,20,T,T,T,F,6,18,29,0,Yes,No
K205140,yes,Male,16,Play 100,2,S50,214,25,54,477,5,24,T,T,T,T,6,20,29,40,Yes,No
K205150,yes,Male,19,Play 100,1,ASAD170,95,25,24,449,5,22,T,F,T,T,7,0,26,39,No,Yes
K205160,yes,Male,21,Play 300,2,ASAD90,348,25,87,628,2,13,T,F,T,T,11,0,30,37,Yes,No
K205170,yes,Female,19,Play 300,11,ASAD170,409,25,102,578,2,12,T,T,T,T,9,19,27,40,No,Yes
K205180,yes,Male,22,Play 300,1,ASAD90,246,25,62,703,2,14,T,T,T,T,15,19,31,33,Yes,No
K205190,yes,Female,17,Play 300,6,ASAD90,383,25,96,504,2,10,T,T,F,T,15,20,0,39,Yes,No
K205200,yes,Female,21,Play 300,1,ASAD170,129,25,32,859,2,17,T,F,F,F,8,0,0,0,No,Yes
K205210,yes,Female,18,Play 300,0,S50,484,25,121,690,2,14,T,T,T,T,13,20,29,42,Yes,No
K205220,yes,Female,16,Play 300,2,ASAD170,292,25,73,533,2,11,T,T,F,T,8,22,0,40,No,Yes
K205230,yes,Female,18,Play 300,0,ASAD90,365,25,91,478,2,10,T,T,T,T,6,21,28,38,Yes,No
K205240,yes,Male,19,Play 300,0,ASAD90,662,25,166,740,2,15,T,F,T,T,6,0,29,39,Yes,No
K205250,yes,Male,18,Play 300,2,ASAD90,427,25,107,420,2,8,T,T,T,T,9,23,34,38,Yes,No
K205260,yes,Female,18,Play 300,2,ASAD170,367,25,92,415,2,8,F,T,T,T,0,21,32,42,No,Yes
K205270,yes,Male,12,Play 300,0,ASAD90,623,25,156,627,2,13,T,T,F,T,10,24,0,38,Yes,No
K205280,yes,Male,21,Play 300,0,ASAD90,355,25,89,461,2,9,F,F,F,F,0,0,0,0,Yes,No
K205290,yes,Female,17,Play 300,4,ASAD90,426,25,107,543,2,11,T,F,T,T,6,0,25,38,Yes,No
K205300,yes,Male,20,Play 300,2,ASAD90,361,25,90,519,2,10,T,T,T,T,11,19,32,38,Yes,No
K205310,yes,Female,16,Play 300,8,ASAD170,219,25,55,823,2,16,F,T,F,F,0,18,0,0,No,Yes
K205320,yes,Male,18,Play 300,3,ASAD170,463,25,116,436,2,9,T,T,T,T,13,17,34,41,No,Yes
K205330,yes,Male,24,Play 300,0,ASAD170,449,25,112,686,2,14,F,T,T,T,0,18,30,42,No,Yes
K205340,yes,Female,15,Play 300,0,ASAD170,473,25,118,587,2,12,T,T,T,T,11,19,31,35,No,Yes
K205350,yes,Female,25,Play 300,1,ASAD170,357,25,89,669,2,13,T,T,T,T,8,18,30,41,No,Yes
K205360,yes,Female,13,Play 300,0,S50,279,25,70,461,2,9,F,T,T,T,0,24,31,44,Yes,No
K205370,yes,Female,18,Play 300,0,ASAD170,455,25,114,643,2,13,F,F,F,F,0,0,0,0,No,Yes
K205380,yes,Female,24,Play 300,7,ASAD170,635,25,159,539,2,11,F,T,T,T,0,19,30,39,No,Yes
K205390,yes,Male,14,Play 300,2,S50,622,25,155,539,2,11,T,T,T,F,11,17,31,0,Yes,No
K205400,yes,Female,15,Play 300,0,ASAD90,476,25,119,750,2,15,T,T,T,T,14,23,29,38,Yes,No
K205410,yes,Female,14,Play 300,0,ASAD90,325,25,81,529,2,11,T,T,F,T,13,22,0,43,Yes,No
K205420,yes,Female,21,Play 300,0,ASAD90,404,25,101,794,2,16,F,T,T,T,0,20,27,40,Yes,No
K205430,yes,Male,12,Play 300,0,ASAD170,598,25,150,559,2,11,T,T,T,F,12,14,29,0,No,Yes
K205440,yes,Male,18,Play 300,2,ASAD170,0,25,0,200,2,4,T,F,T,T,12,0,28,40,No,Yes
K205450,yes,Female,20,Play 300,0,ASAD170,303,25,76,525,2,10,T,T,T,F,8,22,27,0,No,Yes
K205460,yes,Male,24,Play 300,5,ASAD170,584,25,146,547,2,11,T,T,T,T,12,20,30,41,No,Yes
K205470,yes,Male,21,Play 300,10,ASAD90,550,25,137,816,2,16,F,F,F,F,0,0,0,0,Yes,No
K205480,yes,Female,21,Play 300,6,ASAD90,63,25,16,733,2,15,F,F,F,F,0,0,0,0,No,Yes
K205490,yes,Female,20,Play 300,6,ASAD170,652,25,163,638,2,13,T,F,T,T,9,0,32,37,No,Yes
K205500,yes,Female,21,Play 300,2,ASAD170,539,25,135,650,2,13,T,T,T,T,12,26,28,38,No,Yes
K205510,yes,Female,25,Play 300,0,S50,287,25,72,626,2,13,T,T,T,T,10,21,29,35,Yes,No
K205520,yes,Male,20,Play 300,0,ASAD170,179,25,45,627,2,13,T,T,T,T,13,21,27,39,No,Yes
K205530,yes,Male,19,Play 300,0,ASAD170,317,25,79,433,2,9,F,T,T,T,0,21,30,41,No,Yes
K205540,yes,Male,19,Play 300,1,ASAD90,263,25,66,510,2,10,F,F,F,F,0,0,0,0,Yes,No
K205550,yes,Male,16,Play 300,0,S50,301,25,75,720,2,14,T,T,F,T,12,18,0,36,Yes,No
K205560,yes,Male,20,Play 300,1,S50,422,25,105,444,2,9,T,T,F,T,10,18,0,43,Yes,No
K205570,yes,Female,15,Play 300,0,ASAD90,625,25,156,635,2,13,T,T,T,T,10,19,28,34,Yes,No
K205580,yes,Male,16,Play 300,0,ASAD170,198,25,50,517,2,10,T,T,T,T,9,20,29,43,No,Yes
K205590,yes,Male,23,Play 300,2,ASAD90,295,25,74,654,2,13,T,F,T,T,11,0,30,37,Yes,No
K205600,yes,Male,20,Play 300,2,ASAD90,257,25,64,603,2,12,T,T,T,T,6,17,26,38,Yes,No
K205610,yes,Female,21,Play 300,7,ASAD170,367,25,92,717,2,14,F,F,F,F,0,0,0,0,No,Yes
K205620,yes,Female,16,Play 300,1,ASAD90,410,25,103,311,2,6,T,F,T,T,12,0,28,41,Yes,No
K205630,yes,Male,22,Play 300,0,ASAD170,0,25,0,466,2,9,T,T,T,T,11,19,26,38,No,Yes
K205640,yes,Female,17,Play 300,0,ASAD170,244,25,61,613,2,12,F,T,T,T,0,20,29,37,No,Yes
K205650,yes,Male,20,Play 300,4,ASAD90,606,25,152,646,2,13,T,T,T,F,12,19,31,0,Yes,No
K205660,yes,Male,24,Play 300,0,ASAD170,494,25,124,649,2,13,T,T,T,T,14,21,28,37,No,Yes
K205670,yes,Female,25,Play 300,8,ASAD170,146,25,36,601,2,12,T,T,F,T,8,17,0,41,No,Yes
K205680,yes,Female,16,Play 300,0,ASAD170,385,25,96,464,2,9,T,T,F,T,10,18,0,43,No,Yes
K205690,yes,Male,13,Play 300,1,ASAD90,402,25,101,556,2,11,T,T,T,T,10,21,32,36,Yes,No
K205700,yes,Female,13,Play 300,1,ASAD170,270,25,68,652,2,13,F,F,F,F,0,0,0,0,No,Yes
K205710,yes,Female,21,Play 300,2,S50,0,25,0,658,2,13,F,F,F,F,0,0,0,0,Yes,No
K205720,yes,Male,17,Play 300,1,ASAD90,348,25,87,513,2,10,F,F,F,F,0,0,0,0,Yes,No
K205730,yes,Male,24,Play 300,2,S50,182,25,45,554,2,11,F,F,F,T,0,0,0,41,Yes,No
K205740,yes,Male,24,Play 300,0,ASAD90,778,25,195,755,2,15,T,T,T,T,7,18,31,37,Yes,No
K205750,yes,Male,18,Play 300,2,ASAD90,189,25,47,586,2,12,T,F,T,F,9,0,30,0,Yes,No
K205760,yes,Female,14,Play 300,1,ASAD90,270,25,68,617,2,12,F,F,F,F,0,0,0,0,Yes,No
K205770,yes,Female,23,Play 300,0,ASAD90,0,25,0,479,2,10,T,T,T,T,11,20,30,41,Yes,No
K205780,yes,Female,12,Play 300,1,ASAD90,315,25,79,821,2,16,F,F,F,F,0,0,0,0,Yes,No
K205790,yes,Female,19,Play 300,1,ASAD90,452,25,113,520,2,10,F,F,F,F,0,0,0,0,Yes,No
K205800,yes,Female,14,Play 300,10,ASAD170,485,25,121,446,2,9,F,T,T,T,0,20,31,39,No,Yes
K205810,yes,Male,22,Play 300,0,ASAD90,664,25,166,583,2,12,F,F,F,F,0,0,0,0,Yes,No
K205820,yes,Male,24,Play 300,0,ASAD170,535,25,134,738,2,15,F,F,F,F,0,0,0,0,No,Yes
K205830,yes,Female,12,Play 300,2,ASAD90,138,25,35,602,2,12,F,F,F,F,0,0,0,0,Yes,No
K205840,yes,Female,21,Play 300,2,ASAD170,596,25,149,588,2,12,F,F,F,F,0,0,0,0,No,Yes
K205850,yes,Female,21,Play 300,2,ASAD170,227,25,57,498,2,10,T,T,T,T,7,19,30,42,No,Yes
K205860,yes,Female,23,Play 300,1,ASAD90,895,25,224,859,2,17,F,F,F,F,0,0,0,0,Yes,No
K205870,yes,Male,18,Play 300,2,S50,410,25,102,413,2,8,T,T,F,F,7,18,0,0,Yes,No
K205880,yes,Male,23,Play 300,0,ASAD170,344,25,86,691,2,14,T,T,T,T,8,19,26,44,Yes,No
K205890,yes,Female,22,Play 300,0,ASAD90,632,25,158,658,2,13,T,T,T,F,11,22,27,0,Yes,No
K205900,yes,Male,19,Play 300,0,ASAD90,625,25,156,565,2,11,T,T,T,T,8,17,31,41,Yes,No
K205910,yes,Female,20,Play 300,2,ASAD90,268,25,67,584,2,12,F,T,T,T,0,21,29,40,Yes,No
K205920,yes,Male,20,Play 300,1,S50,471,25,118,520,2,10,T,T,T,T,4,16,32,41,Yes,No
K205930,yes,Female,13,Play 300,1,ASAD90,684,25,171,896,2,18,F,F,F,F,0,0,0,0,Yes,No
K205940,yes,Male,17,Play 300,1,ASAD90,263,25,66,560,2,11,T,T,T,F,10,20,31,0,Yes,No
K205950,yes,Female,15,Play 300,1,ASAD90,221,25,55,606,2,12,F,F,F,F,0,0,0,0,Yes,No
K205960,yes,Male,12,Play 300,1,ASAD170,439,25,110,602,2,12,T,T,T,T,6,25,32,39,No,Yes
K205970,yes,Female,21,Play 300,0,S50,529,25,132,486,2,10,T,T,T,T,10,21,28,37,Yes,No
K205980,yes,Female,16,Play 300,0,ASAD90,308,25,77,656,2,13,T,T,T,T,10,17,35,40,Yes,No
K205990,yes,Female,18,Play 300,0,ASAD170,329,25,82,598,2,12,T,F,T,T,12,0,31,38,Yes,No
K206000,yes,Female,19,Play 300,0,ASAD90,306,25,77,558,2,11,T,T,T,T,3,21,36,37,Yes,No
K206010,yes,Female,21,Play 300,1,ASAD90,488,25,122,453,2,9,F,F,F,F,0,0,0,0,Yes,No
K206020,yes,Female,17,Play 300,2,ASAD170,601,25,150,621,2,12,T,T,T,F,9,18,27,0,No,Yes
K206030,yes,Female,21,Play 300,2,ASAD90,449,25,112,580,2,12,T,F,T,T,11,0,30,45,Yes,No
K206040,yes,Female,18,Play 300,2,ASAD170,324,25,81,470,2,9,F,F,T,T,0,0,33,43,No,Yes
K206050,yes,Male,16,Play 300,1,ASAD90,300,25,75,487,2,10,F,T,T,T,0,26,28,38,Yes,No
K206060,yes,Male,22,Play 300,2,S50,305,25,76,450,2,9,T,T,T,T,13,18,29,36,Yes,No
K206070,yes,Female,15,Play 300,0,ASAD90,382,25,95,699,2,14,F,T,T,T,0,22,33,41,Yes,No
K206080,yes,Female,14,Play 300,0,S50,372,25,93,622,2,12,T,T,T,T,3,24,28,39,Yes,No
K206090,yes,Male,25,Play 300,5,ASAD90,697,25,174,731,2,15,F,T,T,T,0,21,28,38,Yes,No
K206100,yes,Female,13,Play 300,0,ASAD170,322,25,80,465,2,9,T,F,T,T,11,0,31,37,No,Yes
K206110,yes,Female,21,Play 300,2,ASAD90,553,25,138,627,2,13,T,T,T,T,8,18,24,41,Yes,No
K206120,yes,Male,19,Play 300,1,ASAD170,86,25,21,640,2,13,F,F,F,F,0,0,0,0,No,Yes
K206130,yes,Female,19,Play 300,1,ASAD170,371,25,93,674,2,13,T,T,T,T,10,17,32,44,No,Yes
K206140,yes,Male,12,Play 300,0,S50,241,25,60,671,2,13,F,F,F,F,0,0,0,0,Yes,No
K206150,yes,Male,14,Play 300,2,ASAD170,260,25,65,634,2,13,F,F,F,F,0,0,0,0,No,Yes
K206160,yes,Male,20,Play 300,0,S50,42,25,11,863,2,17,T,T,T,T,6,17,29,39,Yes,No
K206170,yes,Male,17,Play 300,0,ASAD170,527,25,132,545,2,11,T,T,T,T,13,21,27,44,No,Yes
K206180,yes,Male,20,Play 300,2,S50,430,25,107,672,2,13,T,T,T,T,11,22,30,38,Yes,No
K206190,yes,Male,15,Play 300,1,ASAD90,490,25,122,440,2,9,T,T,T,F,6,18,27,0,Yes,No
K206200,yes,Female,24,Play 300,2,ASAD170,281,25,70,514,2,10,T,T,T,F,13,23,30,0,No,Yes
K206210,yes,Female,25,Play 300,2,ASAD170,61,25,15,801,2,16,T,T,T,T,10,24,27,43,No,Yes
K206220,yes,Male,15,Play 300,1,ASAD90,500,25,125,474,2,9,T,F,T,T,11,0,32,40,Yes,No
K206230,yes,Female,18,Play 300,1,ASAD170,287,25,72,662,2,13,T,T,T,T,5,23,27,37,No,Yes
K206240,yes,Male,12,Play 300,10,ASAD90,307,25,77,450,2,9,T,T,T,T,10,19,28,36,Yes,No
K206250,yes,Female,13,Play 300,0,ASAD90,215,25,54,765,2,15,F,T,T,T,0,22,30,41,Yes,No
K206260,yes,Female,24,Play 300,0,ASAD90,282,25,71,816,2,16,F,F,F,F,0,0,0,0,Yes,No
K206270,yes,Male,18,Play 300,1,S50,559,25,140,712,2,14,T,T,T,T,10,21,28,40,Yes,No
K206280,yes,Female,12,Play 300,0,ASAD170,326,25,82,434,2,9,T,F,F,F,9,0,0,0,No,Yes
K206290,yes,Male,19,Play 300,0,ASAD170,295,25,74,715,2,14,F,F,F,F,0,0,0,0,No,Yes
K206300,yes,Male,25,Play 300,0,ASAD90,604,25,151,621,2,12,T,F,T,T,15,0,32,39,Yes,No
K206310,yes,Female,18,Play 300,2,ASAD170,475,25,119,660,2,13,T,T,T,F,10,22,32,0,No,Yes
K206320,yes,Male,13,Play 300,1,ASAD170,434,25,109,554,2,11,F,F,F,F,0,0,0,0,No,Yes
K206330,yes,Male,16,Play 300,0,ASAD90,433,25,108,859,2,17,F,F,F,F,0,0,0,0,Yes,No
K206340,yes,Female,23,Play 300,0,ASAD90,197,25,49,580,2,12,T,T,T,T,8,23,26,40,Yes,No
K206350,yes,Male,19,Play 300,0,ASAD170,498,25,125,404,2,8,F,F,F,F,0,0,0,0,No,Yes
K206360,yes,Female,12,Play 300,1,ASAD90,479,25,120,480,2,10,T,T,F,T,5,20,0,39,Yes,No
K206370,yes,Male,24,Play 300,10,S50,397,25,99,763,2,15,F,F,F,F,0,0,0,0,Yes,No
K206380,yes,Female,17,Play 300,2,ASAD170,401,25,100,481,2,10,F,F,F,F,0,0,0,0,No,Yes
